41,8,320.38,211.15,21.48,54.60,-1,-1,-1,-1
41,20,469.34,209.03,23.75,66.60,-1,-1,-1,-1
41,25,23.85,17.97,152.92,435.45,-1,-1,-1,-1
41,117,194.56,191.48,29.41,92.57,-1,-1,-1,-1
42,8,321.18,209.45,23.08,58.49,-1,-1,-1,-1
42,20,470.14,209.12,23.87,66.23,-1,-1,-1,-1
42,117,193.93,192.76,26.36,91.56,-1,-1,-1,-1
43,8,323.62,210.39,21.79,52.72,-1,-1,-1,-1
43,20,470.14,209.12,23.87,66.23,-1,-1,-1,-1
43,117,188.69,189.60,29.51,93.50,-1,-1,-1,-1
44,8,323.75,211.12,21.57,54.67,-1,-1,-1,-1
44,20,472.81,208.97,23.86,66.66,-1,-1,-1,-1
44,117,186.22,189.31,31.13,93.42,-1,-1,-1,-1
45,8,323.90,208.80,21.82,54.33,-1,-1,-1,-1
45,20,472.75,207.01,26.11,66.85,-1,-1,-1,-1
45,117,181.05,187.41,31.76,96.33,-1,-1,-1,-1
46,8,322.67,197.79,22.52,65.23,-1,-1,-1,-1
46,20,473.69,204.62,23.81,68.17,-1,-1,-1,-1
46,117,179.90,186.16,33.07,98.01,-1,-1,-1,-1
47,8,324.42,205.46,21.08,57.82,-1,-1,-1,-1
47,20,474.44,204.37,23.63,68.33,-1,-1,-1,-1
47,117,179.73,186.76,33.60,97.21,-1,-1,-1,-1
48,8,324.90,199.74,20.37,62.51,-1,-1,-1,-1
48,20,474.55,204.43,23.68,68.26,-1,-1,-1,-1
48,26,348.64,204.54,20.77,56.33,-1,-1,-1,-1
48,117,175.17,185.66,32.51,100.73,-1,-1,-1,-1
49,8,325.77,197.30,21.87,66.97,-1,-1,-1,-1
49,20,474.83,200.96,27.94,74.17,-1,-1,-1,-1
49,26,349.49,206.94,20.97,56.01,-1,-1,-1,-1
49,117,176.44,183.37,31.24,103.04,-1,-1,-1,-1
50,8,325.42,202.86,20.70,59.16,-1,-1,-1,-1
50,20,475.23,201.06,27.91,71.65,-1,-1,-1,-1
50,26,348.73,202.46,22.56,59.70,-1,-1,-1,-1
50,117,173.55,178.87,33.93,107.18,-1,-1,-1,-1
51,8,327.19,205.48,21.27,59.52,-1,-1,-1,-1
51,20,478.42,201.85,25.62,70.86,-1,-1,-1,-1
51,26,349.56,206.92,20.89,56.18,-1,-1,-1,-1
51,117,163.26,173.43,43.09,120.14,-1,-1,-1,-1
52,8,325.78,205.27,23.02,61.76,-1,-1,-1,-1
52,20,479.16,204.45,23.68,68.20,-1,-1,-1,-1
52,26,352.03,206.85,20.89,57.65,-1,-1,-1,-1
52,117,166.42,177.15,36.36,114.81,-1,-1,-1,-1
53,8,329.05,200.75,20.76,64.59,-1,-1,-1,-1
53,20,481.14,203.23,22.12,67.14,-1,-1,-1,-1
53,26,352.60,206.77,20.85,57.64,-1,-1,-1,-1
53,117,163.75,173.67,43.09,122.32,-1,-1,-1,-1
54,8,327.99,198.21,23.98,68.01,-1,-1,-1,-1
54,20,482.63,204.42,23.68,68.21,-1,-1,-1,-1
54,26,352.73,205.18,20.60,59.51,-1,-1,-1,-1
54,117,164.48,177.08,36.50,116.70,-1,-1,-1,-1
55,8,326.75,202.07,24.19,64.34,-1,-1,-1,-1
55,20,482.86,202.69,23.87,70.24,-1,-1,-1,-1
55,26,353.48,202.66,20.47,60.65,-1,-1,-1,-1
55,136,148.76,175.71,49.27,149.68,-1,-1,-1,-1
56,8,327.19,201.89,24.21,64.23,-1,-1,-1,-1
56,20,481.03,194.96,27.10,78.39,-1,-1,-1,-1
56,26,353.73,202.75,20.61,60.87,-1,-1,-1,-1
56,136,149.25,158.76,44.83,137.45,-1,-1,-1,-1
57,8,330.09,200.93,22.59,63.18,-1,-1,-1,-1
57,20,482.39,201.99,25.82,68.92,-1,-1,-1,-1
57,26,356.60,202.70,20.51,60.59,-1,-1,-1,-1
57,136,155.01,173.00,41.52,127.21,-1,-1,-1,-1
58,8,330.35,201.61,24.15,66.25,-1,-1,-1,-1
58,20,483.76,194.25,24.89,77.27,-1,-1,-1,-1
58,26,356.38,204.93,22.30,61.76,-1,-1,-1,-1
58,136,144.42,167.14,43.31,129.99,-1,-1,-1,-1
59,8,327.65,202.80,28.19,69.20,-1,-1,-1,-1
59,20,483.89,196.97,24.75,79.35,-1,-1,-1,-1
59,26,357.62,207.34,21.93,63.61,-1,-1,-1,-1
59,136,136.14,167.81,45.68,137.29,-1,-1,-1,-1
60,8,330.67,201.81,25.56,69.19,-1,-1,-1,-1
60,20,483.83,204.42,23.66,69.81,-1,-1,-1,-1
60,26,359.46,204.27,23.48,68.25,-1,-1,-1,-1
60,136,139.00,165.67,40.37,137.87,-1,-1,-1,-1
61,8,331.93,204.12,23.60,68.16,-1,-1,-1,-1
61,20,487.45,207.06,23.29,70.07,-1,-1,-1,-1
61,26,361.91,205.59,21.36,67.10,-1,-1,-1,-1
61,73,227.28,204.77,20.82,62.37,-1,-1,-1,-1
61,136,138.67,169.37,43.54,139.75,-1,-1,-1,-1
62,8,332.24,204.22,23.54,67.78,-1,-1,-1,-1
62,20,487.75,207.05,23.41,69.91,-1,-1,-1,-1
62,26,364.03,202.01,22.94,71.83,-1,-1,-1,-1
62,73,226.47,199.88,20.97,62.16,-1,-1,-1,-1
62,136,128.61,163.16,46.18,146.93,-1,-1,-1,-1
63,8,331.51,204.34,25.17,72.83,-1,-1,-1,-1
63,20,488.40,208.93,23.55,69.69,-1,-1,-1,-1
63,26,364.64,207.55,23.80,65.82,-1,-1,-1,-1
63,73,227.33,206.37,20.96,60.86,-1,-1,-1,-1
63,136,116.35,161.88,49.09,156.09,-1,-1,-1,-1
64,8,334.87,206.39,25.94,72.77,-1,-1,-1,-1
64,20,494.05,209.56,25.31,72.65,-1,-1,-1,-1
64,26,369.34,208.84,22.21,66.75,-1,-1,-1,-1
64,73,227.27,203.67,20.86,62.20,-1,-1,-1,-1
64,136,110.60,158.80,58.34,162.39,-1,-1,-1,-1
65,8,333.50,200.66,29.91,78.30,-1,-1,-1,-1
65,20,494.09,207.19,23.22,71.42,-1,-1,-1,-1
65,26,372.72,208.82,20.21,65.82,-1,-1,-1,-1
65,73,227.12,203.40,20.49,60.76,-1,-1,-1,-1
65,136,102.58,149.87,66.93,175.73,-1,-1,-1,-1
66,8,336.85,203.45,27.39,77.99,-1,-1,-1,-1
66,26,373.67,209.36,21.76,71.93,-1,-1,-1,-1
66,73,227.21,205.27,20.94,60.46,-1,-1,-1,-1
66,136,101.53,157.91,56.19,167.92,-1,-1,-1,-1
67,8,334.74,202.13,29.97,80.92,-1,-1,-1,-1
67,26,373.83,208.53,23.28,71.84,-1,-1,-1,-1
67,73,227.68,206.50,21.07,62.12,-1,-1,-1,-1
67,136,103.27,157.31,55.92,167.78,-1,-1,-1,-1
68,8,338.01,203.40,27.23,79.91,-1,-1,-1,-1
68,26,375.02,206.45,25.65,72.81,-1,-1,-1,-1
68,73,227.96,208.04,21.28,60.46,-1,-1,-1,-1
68,136,90.06,150.04,65.93,181.64,-1,-1,-1,-1
69,8,338.85,201.65,29.57,81.10,-1,-1,-1,-1
69,26,376.08,203.52,26.65,77.91,-1,-1,-1,-1
69,73,227.96,208.04,21.28,60.46,-1,-1,-1,-1
69,235,72.83,151.82,59.11,190.02,-1,-1,-1,-1
70,8,338.88,198.28,31.64,86.77,-1,-1,-1,-1
70,26,379.90,204.30,25.48,78.73,-1,-1,-1,-1
70,51,498.14,206.74,25.16,71.15,-1,-1,-1,-1
70,73,227.88,208.40,21.57,55.67,-1,-1,-1,-1
70,235,63.08,143.71,65.66,197.42,-1,-1,-1,-1
71,8,339.06,198.09,31.37,86.76,-1,-1,-1,-1
71,26,380.65,203.63,27.33,80.03,-1,-1,-1,-1
71,51,497.83,199.23,24.24,78.79,-1,-1,-1,-1
71,73,227.97,208.25,21.45,57.29,-1,-1,-1,-1
71,235,54.88,140.51,69.77,205.25,-1,-1,-1,-1
72,8,338.32,196.10,34.35,90.10,-1,-1,-1,-1
72,26,386.62,204.99,23.34,77.11,-1,-1,-1,-1
72,51,500.99,212.67,23.89,64.01,-1,-1,-1,-1
72,73,228.48,208.58,20.71,62.63,-1,-1,-1,-1
72,235,41.13,133.91,70.65,218.97,-1,-1,-1,-1
73,8,340.59,196.12,31.45,91.57,-1,-1,-1,-1
73,26,389.92,202.43,24.61,80.51,-1,-1,-1,-1
73,51,502.78,212.40,23.51,63.97,-1,-1,-1,-1
73,73,227.90,208.03,21.25,57.44,-1,-1,-1,-1
73,235,40.18,132.42,68.09,224.77,-1,-1,-1,-1
74,8,345.39,195.71,28.59,87.42,-1,-1,-1,-1
74,26,391.52,200.05,26.71,81.68,-1,-1,-1,-1
74,51,506.44,206.98,22.90,69.81,-1,-1,-1,-1
74,73,228.62,208.22,21.58,57.40,-1,-1,-1,-1
74,235,38.88,124.10,69.12,228.33,-1,-1,-1,-1
75,8,344.52,193.43,33.68,95.28,-1,-1,-1,-1
75,26,396.84,197.76,26.24,83.53,-1,-1,-1,-1
75,51,507.91,204.77,25.16,70.73,-1,-1,-1,-1
75,73,231.26,206.73,21.24,57.50,-1,-1,-1,-1
75,235,24.28,126.50,71.30,204.83,-1,-1,-1,-1
76,8,346.69,192.44,31.33,93.57,-1,-1,-1,-1
76,26,396.45,197.53,30.52,91.28,-1,-1,-1,-1
76,51,508.88,204.72,25.02,71.22,-1,-1,-1,-1
76,73,231.45,204.40,21.48,57.16,-1,-1,-1,-1
77,8,349.52,190.80,33.54,98.12,-1,-1,-1,-1
77,26,400.79,198.04,31.26,88.53,-1,-1,-1,-1
77,51,509.60,192.15,28.95,86.20,-1,-1,-1,-1
77,73,231.45,204.40,21.48,57.16,-1,-1,-1,-1
78,8,348.99,186.15,35.04,101.62,-1,-1,-1,-1
78,26,403.13,195.67,28.30,87.02,-1,-1,-1,-1
78,51,510.21,190.01,28.56,86.13,-1,-1,-1,-1
78,73,228.50,197.20,20.96,62.13,-1,-1,-1,-1
79,8,348.74,186.98,36.67,102.05,-1,-1,-1,-1
79,26,407.27,194.11,30.63,91.05,-1,-1,-1,-1
79,51,514.50,190.00,28.65,86.18,-1,-1,-1,-1
79,73,230.65,198.84,22.47,63.19,-1,-1,-1,-1
80,8,351.94,186.89,33.29,100.43,-1,-1,-1,-1
80,26,409.82,190.84,32.63,100.93,-1,-1,-1,-1
80,51,513.15,199.92,25.31,72.58,-1,-1,-1,-1
80,73,227.16,192.92,22.21,66.54,-1,-1,-1,-1
81,8,352.62,189.43,41.71,110.34,-1,-1,-1,-1
81,26,411.84,189.06,35.33,104.38,-1,-1,-1,-1
81,51,514.32,194.54,29.46,85.65,-1,-1,-1,-1
81,73,231.56,205.00,20.88,60.57,-1,-1,-1,-1
82,8,351.82,186.49,45.28,114.41,-1,-1,-1,-1
82,26,413.18,188.96,34.98,104.22,-1,-1,-1,-1
82,51,517.08,204.10,27.42,75.85,-1,-1,-1,-1
82,73,228.01,204.99,21.19,59.22,-1,-1,-1,-1
83,8,359.01,185.74,40.78,116.58,-1,-1,-1,-1
83,26,416.27,197.11,41.23,106.46,-1,-1,-1,-1
83,51,518.13,207.61,25.11,74.84,-1,-1,-1,-1
83,73,228.69,206.55,20.95,60.41,-1,-1,-1,-1
84,8,360.12,184.46,37.20,117.91,-1,-1,-1,-1
84,10,315.51,213.89,21.56,53.41,-1,-1,-1,-1
84,26,416.38,194.57,41.26,110.04,-1,-1,-1,-1
84,51,519.20,207.57,24.98,74.82,-1,-1,-1,-1
84,73,227.63,208.10,21.32,59.00,-1,-1,-1,-1
85,8,361.37,185.63,40.64,119.59,-1,-1,-1,-1
85,10,315.48,217.04,21.02,61.38,-1,-1,-1,-1
85,26,422.61,191.50,44.19,117.96,-1,-1,-1,-1
85,51,518.90,209.21,27.34,75.56,-1,-1,-1,-1
85,73,226.52,208.97,22.76,61.49,-1,-1,-1,-1
86,8,360.56,188.11,44.66,125.25,-1,-1,-1,-1
86,10,315.45,219.36,21.75,51.81,-1,-1,-1,-1
86,26,429.01,194.54,44.49,117.46,-1,-1,-1,-1
86,51,520.37,209.88,29.75,77.17,-1,-1,-1,-1
86,73,226.69,210.44,22.90,61.35,-1,-1,-1,-1
87,8,367.83,190.77,43.92,124.87,-1,-1,-1,-1
87,10,315.91,220.94,21.82,51.68,-1,-1,-1,-1
87,26,434.92,193.56,40.58,119.71,-1,-1,-1,-1
87,51,524.16,212.11,27.19,78.44,-1,-1,-1,-1
87,73,227.97,212.59,21.05,61.10,-1,-1,-1,-1
88,8,369.99,190.46,43.45,124.88,-1,-1,-1,-1
88,10,315.73,221.07,21.88,51.31,-1,-1,-1,-1
88,26,441.45,195.68,40.53,123.28,-1,-1,-1,-1
88,51,523.94,200.30,31.17,89.70,-1,-1,-1,-1
88,73,228.63,212.70,20.72,60.75,-1,-1,-1,-1
89,8,374.97,186.83,47.87,137.50,-1,-1,-1,-1
89,10,318.37,219.37,21.79,53.23,-1,-1,-1,-1
89,26,448.86,198.15,40.71,126.21,-1,-1,-1,-1
89,51,528.94,212.04,26.91,78.60,-1,-1,-1,-1
89,73,229.62,212.74,20.72,60.69,-1,-1,-1,-1
90,8,374.63,181.03,51.53,142.80,-1,-1,-1,-1
90,10,316.39,217.17,24.60,64.38,-1,-1,-1,-1
90,26,454.35,195.89,41.22,119.54,-1,-1,-1,-1
90,51,527.17,198.24,33.82,93.16,-1,-1,-1,-1
90,73,226.09,209.99,24.35,69.59,-1,-1,-1,-1
91,8,382.46,177.12,51.22,147.55,-1,-1,-1,-1
91,10,318.85,215.30,21.69,55.00,-1,-1,-1,-1
91,26,452.85,192.47,46.00,135.46,-1,-1,-1,-1
91,51,533.81,209.11,27.02,77.67,-1,-1,-1,-1
91,73,229.07,208.75,20.36,62.07,-1,-1,-1,-1
92,8,384.69,177.14,50.18,146.93,-1,-1,-1,-1
92,10,319.19,216.91,22.06,51.52,-1,-1,-1,-1
92,26,462.24,187.70,44.66,131.84,-1,-1,-1,-1
92,51,534.16,206.97,26.87,80.08,-1,-1,-1,-1
92,73,227.88,206.98,22.14,64.79,-1,-1,-1,-1
93,8,394.00,172.76,50.30,159.47,-1,-1,-1,-1
93,10,319.15,215.27,21.64,53.08,-1,-1,-1,-1
93,26,473.20,178.73,42.43,131.65,-1,-1,-1,-1
93,51,534.41,207.07,26.91,77.88,-1,-1,-1,-1
93,73,229.79,206.24,22.67,62.83,-1,-1,-1,-1
94,8,397.79,169.21,57.23,169.01,-1,-1,-1,-1
94,10,319.72,214.59,21.88,51.39,-1,-1,-1,-1
94,26,475.93,172.94,53.77,152.98,-1,-1,-1,-1
94,51,533.29,192.11,33.89,92.98,-1,-1,-1,-1
94,73,230.42,206.12,22.42,62.58,-1,-1,-1,-1
95,8,401.44,162.74,61.66,175.40,-1,-1,-1,-1
95,10,320.08,213.01,21.74,53.12,-1,-1,-1,-1
95,26,482.01,168.48,63.53,165.27,-1,-1,-1,-1
95,51,540.33,202.00,26.89,79.74,-1,-1,-1,-1
95,73,231.11,202.66,22.17,66.55,-1,-1,-1,-1
96,8,404.10,158.27,61.93,185.35,-1,-1,-1,-1
96,10,316.75,214.03,23.25,56.75,-1,-1,-1,-1
96,26,495.30,179.07,54.62,166.13,-1,-1,-1,-1
96,73,228.39,205.80,23.87,65.29,-1,-1,-1,-1
97,8,413.57,157.90,61.48,190.25,-1,-1,-1,-1
97,10,316.29,213.85,21.58,56.32,-1,-1,-1,-1
97,26,506.67,180.15,54.21,157.02,-1,-1,-1,-1
97,73,230.99,202.39,21.64,68.51,-1,-1,-1,-1
98,8,416.96,157.47,67.08,193.30,-1,-1,-1,-1
98,10,316.21,213.83,21.37,54.60,-1,-1,-1,-1
98,26,517.09,175.87,53.45,161.45,-1,-1,-1,-1
98,27,393.47,205.96,25.34,76.22,-1,-1,-1,-1
98,73,225.49,203.50,26.23,67.74,-1,-1,-1,-1
99,8,429.55,154.37,71.74,213.27,-1,-1,-1,-1
99,10,316.43,213.55,21.18,56.38,-1,-1,-1,-1
99,26,524.59,170.40,61.38,184.39,-1,-1,-1,-1
99,27,391.42,203.78,27.26,79.35,-1,-1,-1,-1
99,73,227.39,204.28,21.94,66.28,-1,-1,-1,-1
100,8,435.78,151.33,75.80,221.24,-1,-1,-1,-1
100,10,316.14,211.29,21.61,56.03,-1,-1,-1,-1
100,26,532.86,159.23,70.13,201.47,-1,-1,-1,-1
100,27,396.18,201.39,26.37,83.48,-1,-1,-1,-1
100,56,415.27,197.52,22.10,75.19,-1,-1,-1,-1
100,73,228.67,201.14,23.94,69.05,-1,-1,-1,-1
101,8,445.05,140.35,88.49,247.24,-1,-1,-1,-1
101,10,316.93,211.23,21.50,56.76,-1,-1,-1,-1
101,26,539.53,152.17,77.41,215.69,-1,-1,-1,-1
101,27,393.97,198.23,30.81,88.86,-1,-1,-1,-1
101,56,417.17,196.09,26.66,85.46,-1,-1,-1,-1
101,73,229.88,200.84,23.58,69.23,-1,-1,-1,-1
101,84,299.22,210.80,20.90,57.84,-1,-1,-1,-1
102,8,459.05,132.42,94.16,258.07,-1,-1,-1,-1
102,10,315.81,213.48,21.15,56.65,-1,-1,-1,-1
102,26,558.24,161.50,72.80,200.17,-1,-1,-1,-1
102,27,400.61,199.15,28.35,87.21,-1,-1,-1,-1
102,56,417.59,192.25,31.21,92.95,-1,-1,-1,-1
102,73,229.49,199.19,23.38,70.93,-1,-1,-1,-1
102,84,300.08,207.79,20.62,61.34,-1,-1,-1,-1
103,8,472.20,122.57,101.48,284.50,-1,-1,-1,-1
103,10,316.04,213.67,21.36,56.29,-1,-1,-1,-1
103,27,400.10,198.41,31.05,88.28,-1,-1,-1,-1
103,56,418.96,192.53,31.68,92.96,-1,-1,-1,-1
103,73,227.21,193.18,27.46,78.87,-1,-1,-1,-1
103,84,299.75,210.74,20.94,58.11,-1,-1,-1,-1
104,8,492.60,122.97,100.39,283.48,-1,-1,-1,-1
104,10,315.83,211.29,21.41,57.72,-1,-1,-1,-1
104,27,403.24,199.47,28.47,86.99,-1,-1,-1,-1
104,56,424.17,192.05,31.18,95.56,-1,-1,-1,-1
104,73,229.65,191.74,31.27,92.58,-1,-1,-1,-1
104,84,299.73,209.06,20.72,59.87,-1,-1,-1,-1
105,8,510.61,110.69,106.00,295.44,-1,-1,-1,-1
105,10,315.93,211.30,21.27,56.27,-1,-1,-1,-1
105,27,407.02,195.97,31.13,93.06,-1,-1,-1,-1
105,56,425.62,189.70,31.07,97.81,-1,-1,-1,-1
105,84,296.33,201.64,21.63,67.70,-1,-1,-1,-1
105,173,229.39,201.11,23.55,68.99,-1,-1,-1,-1
106,8,529.15,95.66,109.91,345.24,-1,-1,-1,-1
106,10,316.75,210.99,21.17,58.13,-1,-1,-1,-1
106,27,412.32,195.75,30.51,94.20,-1,-1,-1,-1
106,56,431.37,189.17,29.95,97.82,-1,-1,-1,-1
106,84,296.50,201.65,21.94,67.43,-1,-1,-1,-1
106,173,228.41,202.42,21.55,67.92,-1,-1,-1,-1
107,10,315.38,209.73,21.40,57.89,-1,-1,-1,-1
107,27,410.46,193.30,32.99,97.06,-1,-1,-1,-1
107,56,431.78,186.89,35.69,103.93,-1,-1,-1,-1
107,84,297.50,205.24,20.27,61.38,-1,-1,-1,-1
107,173,229.71,199.19,23.08,70.68,-1,-1,-1,-1
108,10,315.49,209.56,21.25,57.90,-1,-1,-1,-1
108,27,411.52,186.83,35.65,103.67,-1,-1,-1,-1
108,56,435.69,184.20,32.80,104.64,-1,-1,-1,-1
108,84,296.84,199.52,21.28,68.49,-1,-1,-1,-1
108,124,550.20,199.51,28.66,83.40,-1,-1,-1,-1
108,173,226.09,198.98,23.48,71.23,-1,-1,-1,-1
109,10,315.48,209.59,21.16,57.85,-1,-1,-1,-1
109,27,416.56,186.88,35.53,103.79,-1,-1,-1,-1
109,56,434.64,181.09,38.44,110.65,-1,-1,-1,-1
109,84,295.76,203.26,21.82,63.71,-1,-1,-1,-1
109,124,554.47,199.75,29.07,83.37,-1,-1,-1,-1
109,173,229.60,199.12,23.02,70.75,-1,-1,-1,-1
110,10,313.20,208.09,23.04,60.15,-1,-1,-1,-1
110,27,416.96,186.89,35.74,103.57,-1,-1,-1,-1
110,56,439.81,180.67,38.47,113.99,-1,-1,-1,-1
110,84,294.21,199.82,23.27,68.60,-1,-1,-1,-1
110,124,553.03,198.83,31.84,86.86,-1,-1,-1,-1
110,173,226.96,199.34,22.75,69.07,-1,-1,-1,-1
111,10,312.35,209.58,21.14,59.52,-1,-1,-1,-1
111,27,416.86,188.54,38.59,107.84,-1,-1,-1,-1
111,56,440.81,183.82,35.00,109.22,-1,-1,-1,-1
111,84,287.43,203.73,30.71,82.82,-1,-1,-1,-1
111,124,555.49,201.74,26.88,81.92,-1,-1,-1,-1
111,173,228.32,200.78,20.29,70.39,-1,-1,-1,-1
112,10,311.88,209.49,21.03,59.54,-1,-1,-1,-1
112,27,415.35,186.53,41.43,112.73,-1,-1,-1,-1
112,56,440.14,180.25,40.99,119.09,-1,-1,-1,-1
112,84,290.60,199.87,25.29,71.57,-1,-1,-1,-1
112,124,555.72,201.92,29.17,82.86,-1,-1,-1,-1
112,173,225.29,200.73,20.29,70.49,-1,-1,-1,-1
